,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,HO1_Comdty_buy,HO1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2004-10-19,Tuesday,313.52152,,,,,2.56,,,,,814.92247,,,,,,,,
2004-10-20,Wednesday,320.61573,,,,,2.62763,,,,,814.76595,,,,,,,,
2004-10-21,Thursday,320.04885,,,,,2.65216,,,,,813.95947,,,,,,,,
2004-10-22,Friday,324.1352,start,-0.0006698577014073147,-100.0,-100.0,2.67696,start,0.014568773403271373,,,813.89259,start,-0.0013513107276017797,100.0,100.0,"{'GC1_Comdty': -0.0003070883364148652, 'HO1_Comdty': -1.388627544861046, 'CL1_Comdty': -1.552682233206116}",-0.000681453026194465,-0.0013513107276017797,0.0006698577014073147
2004-10-23,Saturday,324.1352,,,,,2.67696,,,,,813.89259,,,,,,,,
2004-10-24,Sunday,324.1352,,,,,2.67696,,,,,813.89259,,,,,,,,
2004-10-25,Monday,314.95677,,,,,2.58318,,,,,808.06355,,,,,,,,
2004-10-26,Tuesday,320.51269,,,,,2.60338,,,,,808.57851,,,,,,,,
2004-10-27,Wednesday,305.47799,,,,,2.48863,,,,,806.66928,,,,,,,,
2004-10-28,Thursday,294.66665,,,,,2.4032,,,,,802.59489,,,,,,,,
2004-10-29,Friday,299.17775,start,-0.07699703703886525,-100.0,-100.0,2.38883,start,-0.10763328551790083,,,807.866,start,-0.007404650286839514,100.0,100.0,"{'GC1_Comdty': 0.014850699795447574, 'HO1_Comdty': -1.2667564294842584, 'CL1_Comdty': -1.45937715217538}",0.06959238675202574,-0.007404650286839514,0.07699703703886525
2004-10-30,Saturday,299.17775,,,,,2.38883,,,,,807.866,,,,,,,,
2004-10-31,Sunday,299.17775,,,,,2.38883,,,,,807.866,,,,,,,,
2004-11-01,Monday,291.03895,,,,,2.30681,,,,,809.17476,,,,,,,,
2004-11-02,Tuesday,289.5394,,,,,2.29315,,,,,799.22471,,,,,,,,
2004-11-03,Wednesday,294.36148,,,,,2.32521,,,,,801.07583,,,,,,,,
2004-11-04,Thursday,279.85081,,,,,2.22021,,,,,803.79767,,,,,,,,
2004-11-05,Friday,283.03802,start,-0.05394695962517261,-100.0,-100.0,2.21296,start,-0.07362181486334322,,,806.50608,start,-0.0016833484761086472,100.0,100.0,"{'GC1_Comdty': 0.014395282073581848, 'HO1_Comdty': -1.166527015997565, 'CL1_Comdty': -1.39723595599896}",0.052263611149063964,-0.0016833484761086472,0.05394695962517261
2004-11-06,Saturday,283.03802,,,,,2.21296,,,,,806.50608,,,,,,,,
2004-11-07,Sunday,283.03802,,,,,2.21296,,,,,806.50608,,,,,,,,
2004-11-08,Monday,280.04759,,,,,2.20037,,,,,804.76665,,,,,,,,
2004-11-09,Tuesday,270.48694,,,,,2.16309,,,,,810.71991,,,,,,,,
2004-11-10,Wednesday,279.06574,,,,,2.26183,,,,,807.76514,,,,,,,,
2004-11-11,Thursday,269.46746,,,,,2.18764,,,,,805.33295,,,,,,,,
2004-11-12,Friday,267.89398,start,-0.05350532059261868,-100.0,-100.0,2.17914,start,-0.01528269828645794,,,807.66626,start,0.0014385260431018306,100.0,100.0,"{'GC1_Comdty': 0.013892139242594682, 'HO1_Comdty': -1.1266566994108345, 'CL1_Comdty': -1.3458836618805199}",0.05494384663572051,0.0014385260431018306,0.05350532059261868
2004-11-13,Saturday,267.89398,,,,,2.17914,,,,,807.66626,,,,,,,,
2004-11-14,Sunday,267.89398,,,,,2.17914,,,,,807.66626,,,,,,,,
2004-11-15,Monday,267.22458,,,,,2.16157,,,,,811.52739,,,,,,,,
2004-11-16,Tuesday,261.64484,,,,,2.12537,,,,,813.5893,,,,,,,,
2004-11-17,Wednesday,263.41262,,,,,2.24052,,,,,814.74094,,,,,,,,
2004-11-18,Thursday,261.42105,,,,,2.28311,,,,,815.37718,,,,,,,,
2004-11-19,Friday,271.35807,start,0.012930824350737552,-100.0,-100.0,2.34446,start,0.0758647906972477,,,815.05778,start,0.009151700852280266,100.0,100.0,"{'GC1_Comdty': 0.0031945550783666395, 'HO1_Comdty': -1.1422636131303145, 'CL1_Comdty': -1.300604341778454}",-0.0037791234984572864,0.009151700852280266,-0.012930824350737552
2004-11-20,Saturday,271.35807,,,,,2.34446,,,,,815.05778,,,,,,,,
2004-11-21,Sunday,271.35807,,,,,2.34446,,,,,815.05778,,,,,,,,
2004-11-22,Monday,270.52889,,,,,2.28957,,,,,820.398,,,,,,,,
2004-11-23,Tuesday,270.83963,,,,,2.27956,,,,,814.30568,,,,,,,,
2004-11-24,Wednesday,271.26534,,,,,2.26912,,,,,809.86087,,,,,,,,
2004-11-25,Thursday,271.26534,,,,,2.26912,,,,,809.86087,,,,,,,,
2004-11-26,Friday,271.26534,start,-0.00034172560263277704,-100.0,-100.0,2.26912,start,-0.03213533180348574,,,809.86087,start,-0.006376124647261208,100.0,100.0,"{'GC1_Comdty': 0.011548768384109715, 'HO1_Comdty': -1.1099652335069818, 'CL1_Comdty': -1.322819449078694}",-0.0060343990446284305,-0.006376124647261208,0.00034172560263277704
2004-11-27,Saturday,271.26534,,,,,2.26912,,,,,809.86087,,,,,,,,
2004-11-28,Sunday,271.26534,,,,,2.26912,,,,,809.86087,,,,,,,,
2004-11-29,Monday,271.21207,,,,,2.24182,,,,,812.15661,,,,,,,,
2004-11-30,Tuesday,267.82531,,,,,2.16301,,,,,807.6656,,,,,,,,
2004-12-01,Wednesday,248.80926,,,,,2.03404,,,,,815.18659,,,,,,,,
2004-12-02,Thursday,238.17124,,,,,1.93683,,,,,814.26659,,,,,,,,
2004-12-03,Friday,231.31072,start,-0.1472898085689826,-100.0,-100.0,1.88004,start,-0.17146735298265411,,,812.89847,start,0.0037507677090263636,100.0,100.0,"{'GC1_Comdty': 0.0076349004086649404, 'HO1_Comdty': -0.9251911749604075, 'CL1_Comdty': -1.176779259581954}",0.15104057627800896,0.0037507677090263636,0.1472898085689826
2004-12-04,Saturday,231.31072,,,,,1.88004,,,,,812.89847,,,,,,,,
2004-12-05,Sunday,231.31072,,,,,1.88004,,,,,812.89847,,,,,,,,
2004-12-06,Monday,233.60042,,,,,1.90019,,,,,810.05335,,,,,,,,
2004-12-07,Tuesday,226.11255,,,,,1.86689,,,,,808.91143,,,,,,,,
2004-12-08,Wednesday,231.13783,,,,,1.94251,,,,,790.40023,,,,,,,,
2004-12-09,Thursday,235.02009,,,,,2.00989,,,,,789.81719,,,,,,,,
2004-12-10,Friday,226.13123,start,-0.02239191508288079,-100.0,-100.0,1.90471,start,0.013122061232739714,,,790.46918,start,-0.027591748327438635,100.0,100.0,"{'GC1_Comdty': 0.04007805592338205, 'HO1_Comdty': -0.9394130233053848, 'CL1_Comdty': -1.150260823650041}",-0.005199833244557844,-0.027591748327438635,0.02239191508288079
2004-12-11,Saturday,226.13123,,,,,1.90471,,,,,790.46918,,,,,,,,
2004-12-12,Sunday,226.13123,,,,,1.90471,,,,,790.46918,,,,,,,,
2004-12-13,Monday,226.42442,,,,,1.94157,,,,,794.72889,,,,,,,,
2004-12-14,Tuesday,231.27668,,,,,2.01826,,,,,790.61332,,,,,,,,
2004-12-15,Wednesday,241.23381,,,,,2.12038,,,,,789.16851,,,,,,,,
2004-12-16,Thursday,244.75084,,,,,2.14062,,,,,793.611,,,,,,,,
2004-12-17,Friday,256.27385,start,0.13329702403334556,-100.0,-100.0,2.23001,start,0.17078715394994523,,,801.77672,start,0.014304846142135362,100.0,100.0,"{'GC1_Comdty': 0.03754399514958945, 'HO1_Comdty': -0.9799570651801086, 'CL1_Comdty': -1.176315903502086}",-0.1189921778912102,0.014304846142135362,-0.13329702403334556
2004-12-18,Saturday,256.27385,,,,,2.23001,,,,,801.77672,,,,,,,,
2004-12-19,Sunday,256.27385,,,,,2.23001,,,,,801.77672,,,,,,,,
2004-12-20,Monday,250.96146,,,,,2.1518,,,,,797.42484,,,,,,,,
2004-12-21,Tuesday,251.61562,,,,,2.15928,,,,,798.59067,,,,,,,,
2004-12-22,Wednesday,243.15226,,,,,2.09526,,,,,795.54089,,,,,,,,
2004-12-23,Thursday,241.36872,,,,,2.03304,,,,,793.46529,,,,,,,,
2004-12-24,Friday,241.36872,start,-0.058160947751789684,-100.0,-100.0,2.03304,start,-0.08832695817507538,,,793.46529,start,-0.01036626506192394,100.0,100.0,"{'GC1_Comdty': 0.039733779590462044, 'HO1_Comdty': -0.905973950673275, 'CL1_Comdty': -1.146909674308044}",0.047794682689865746,-0.01036626506192394,0.058160947751789684
2004-12-25,Saturday,241.36872,,,,,2.03304,,,,,793.46529,,,,,,,,
2004-12-26,Sunday,241.36872,,,,,2.03304,,,,,793.46529,,,,,,,,
2004-12-27,Monday,223.57609,,,,,1.83845,,,,,791.70172,,,,,,,,
2004-12-28,Tuesday,225.79185,,,,,1.85381,,,,,789.33883,,,,,,,,
2004-12-29,Wednesday,236.71198,,,,,1.94436,,,,,777.29148,,,,,,,,
2004-12-30,Thursday,234.74893,,,,,1.86435,,,,,776.69654,,,,,,,,
2004-12-31,Friday,234.74893,start,-0.027426047583961978,-100.0,-100.0,1.86435,start,-0.08297426513988913,,,776.69654,start,-0.021133564645278883,100.0,100.0,"{'GC1_Comdty': 0.06291703022266344, 'HO1_Comdty': -0.7976388187306326, 'CL1_Comdty': -1.1044425096994541}",0.006292482938683095,-0.021133564645278883,0.027426047583961978
2005-01-01,Saturday,234.74893,,,,,1.86435,,,,,776.69654,,,,,,,,
2005-01-02,Sunday,234.74893,,,,,1.86435,,,,,776.69654,,,,,,,,
2005-01-03,Monday,230.35536,,,,,1.79623,,,,,770.62356,,,,,,,,
2005-01-04,Tuesday,244.24924,,,,,1.91029,,,,,782.88229,,,,,,,,
2005-01-05,Wednesday,241.64643,,,,,1.86931,,,,,780.35211,,,,,,,,
2005-01-06,Thursday,255.0569,,,,,1.97609,,,,,773.96434,,,,,,,,
2005-01-07,Friday,257.49227,start,0.09688367908641807,-100.0,-100.0,1.98817,start,0.06641456808002792,,,779.68719,start,0.0038504742148071877,100.0,100.0,"{'GC1_Comdty': 0.06790448960115812, 'HO1_Comdty': -0.834314311429933, 'CL1_Comdty': -1.173787113993989}",-0.09303320487161088,0.0038504742148071877,-0.09688367908641807
2005-01-08,Saturday,257.49227,,,,,1.98817,,,,,779.68719,,,,,,,,
2005-01-09,Sunday,257.49227,,,,,1.98817,,,,,779.68719,,,,,,,,
2005-01-10,Monday,255.58518,,,,,1.98246,,,,,775.98961,,,,,,,,
2005-01-11,Tuesday,257.18826,,,,,2.00644,,,,,779.85872,,,,,,,,
2005-01-12,Wednesday,257.82241,,,,,1.99188,,,,,777.8062,,,,,,,,
2005-01-13,Thursday,268.55113,,,,,2.06532,,,,,779.25943,,,,,,,,
2005-01-14,Friday,272.9205,start,0.05991725499177115,-100.0,-100.0,2.0994,start,0.055945920117495065,,,782.48793,start,0.0035921328911406366,100.0,100.0,"{'GC1_Comdty': 0.0626464572297494, 'HO1_Comdty': -0.8579066534708955, 'CL1_Comdty': -1.212531921139143}",-0.05632512210063051,0.0035921328911406366,-0.05991725499177115
2005-01-15,Saturday,272.9205,,,,,2.0994,,,,,782.48793,,,,,,,,
2005-01-16,Sunday,272.9205,,,,,2.0994,,,,,782.48793,,,,,,,,
2005-01-17,Monday,272.9205,,,,,2.0994,,,,,782.48793,,,,,,,,
2005-01-18,Tuesday,273.40502,,,,,2.09207,,,,,784.80364,,,,,,,,
2005-01-19,Wednesday,269.19073,,,,,2.09391,,,,,785.82315,,,,,,,,
2005-01-20,Thursday,266.46239,,,,,2.09658,,,,,787.16715,,,,,,,,
2005-01-21,Friday,266.46239,start,-0.023662971451393268,-100.0,-100.0,2.15492,start,0.026445651138420505,,,791.37135,start,0.011352788534386723,100.0,100.0,"{'GC1_Comdty': 0.05463288272073801, 'HO1_Comdty': -0.8525793694609801, 'CL1_Comdty': -1.1911538616070287}",0.03501575998577999,0.011352788534386723,0.023662971451393268
2005-01-22,Saturday,266.46239,,,,,2.15492,,,,,791.37135,,,,,,,,
2005-01-23,Sunday,266.46239,,,,,2.15492,,,,,791.37135,,,,,,,,
2005-01-24,Monday,268.06761,,,,,2.18584,,,,,791.94248,,,,,,,,
2005-01-25,Tuesday,274.83333,,,,,2.23746,,,,,789.0082,,,,,,,,
2005-01-26,Wednesday,266.95388,,,,,2.17825,,,,,788.76772,,,,,,,,
2005-01-27,Thursday,268.30024,,,,,2.17658,,,,,790.65909,,,,,,,,
2005-01-28,Friday,259.59632,start,-0.025767501372332642,-100.0,-100.0,2.08814,start,-0.030989549496037,,,790.99691,start,-0.00047315334324404037,100.0,100.0,"{'GC1_Comdty': 0.052490038329731876, 'HO1_Comdty': -0.8709428449452981, 'CL1_Comdty': -1.1848280976219727}",0.0252943480290886,-0.00047315334324404037,0.025767501372332642
2005-01-29,Saturday,259.59632,,,,,2.08814,,,,,790.99691,,,,,,,,
2005-01-30,Sunday,259.59632,,,,,2.08814,,,,,790.99691,,,,,,,,
2005-01-31,Monday,265.18629,,,,,2.07673,,,,,783.54017,,,,,,,,
2005-02-01,Tuesday,260.18286,,,,,2.03137,,,,,784.15163,,,,,,,,
2005-02-02,Wednesday,258.1978,,,,,2.00827,,,,,785.52135,,,,,,,,
2005-02-03,Thursday,258.76393,,,,,1.9911,,,,,782.89307,,,,,,,,
2005-02-04,Friday,260.50268,start,0.0034914208337005954,-100.0,-100.0,1.99958,start,-0.04241094945741195,,,782.7516,start,-0.010423947168137363,100.0,100.0,"{'GC1_Comdty': 0.06489370670178915, 'HO1_Comdty': -0.7610241092672937, 'CL1_Comdty': -1.1348071431175204}",-0.013915368001837958,-0.010423947168137363,-0.0034914208337005954
2005-02-05,Saturday,260.50268,,,,,1.99958,,,,,782.7516,,,,,,,,
2005-02-06,Sunday,260.50268,,,,,1.99958,,,,,782.7516,,,,,,,,
2005-02-07,Monday,256.73438,,,,,1.95366,,,,,790.92092,,,,,,,,
2005-02-08,Tuesday,256.4895,,,,,1.971,,,,,785.99111,,,,,,,,
2005-02-09,Wednesday,256.42839,,,,,1.99667,,,,,785.14556,,,,,,,,
2005-02-10,Thursday,262.73402,,,,,2.06372,,,,,784.30922,,,,,,,,
2005-02-11,Friday,264.35751,start,0.01479765966323261,-100.0,-100.0,2.0495,start,0.024965242700967297,,,794.36349,start,0.014834706182650923,100.0,100.0,"{'GC1_Comdty': 0.06566474431593898, 'HO1_Comdty': -0.7746977016508652, 'CL1_Comdty': -1.1346114572063533}",3.704651941831283e-05,0.014834706182650923,-0.01479765966323261
2005-02-12,Saturday,264.35751,,,,,2.0495,,,,,794.36349,,,,,,,,
2005-02-13,Sunday,264.35751,,,,,2.0495,,,,,794.36349,,,,,,,,
2005-02-14,Monday,263.20231,,,,,2.01079,,,,,796.09863,,,,,,,,
2005-02-15,Tuesday,260.36486,,,,,1.99191,,,,,790.5157,,,,,,,,
2005-02-16,Wednesday,266.01345,,,,,2.0682,,,,,789.04528,,,,,,,,
2005-02-17,Thursday,260.32198,,,,,2.01282,,,,,788.12081,,,,,,,,
2005-02-18,Friday,264.77982,start,0.001597495754896397,-100.0,-100.0,2.06895,start,0.009490119541351533,,,787.81968,start,-0.008237803074257614,100.0,100.0,"{'GC1_Comdty': 0.06308523495130766, 'HO1_Comdty': -0.7264992491786918, 'CL1_Comdty': -1.1091886236309394}",-0.00983529882915401,-0.008237803074257614,-0.001597495754896397
2005-02-19,Saturday,264.77982,,,,,2.06895,,,,,787.81968,,,,,,,,
2005-02-20,Sunday,264.77982,,,,,2.06895,,,,,787.81968,,,,,,,,
2005-02-21,Monday,264.77982,,,,,2.06895,,,,,787.81968,,,,,,,,
2005-02-22,Tuesday,275.2092,,,,,2.16967,,,,,787.39654,,,,,,,,
2005-02-23,Wednesday,274.55489,,,,,2.23988,,,,,789.90571,,,,,,,,
2005-02-24,Thursday,276.54038,,,,,2.219,,,,,791.48537,,,,,,,,
2005-02-25,Friday,276.58028,start,0.04456706708237827,-100.0,-100.0,2.19853,start,0.06263080306435621,,,790.78753,start,0.0037671691572873614,100.0,100.0,"{'GC1_Comdty': 0.061225224771598495, 'HO1_Comdty': -0.799112443872713, 'CL1_Comdty': -1.1535493706138216}",-0.04079989792509091,0.0037671691572873614,-0.04456706708237827
2005-02-26,Saturday,276.58028,,,,,2.19853,,,,,790.78753,,,,,,,,
2005-02-27,Sunday,276.58028,,,,,2.19853,,,,,790.78753,,,,,,,,
2005-02-28,Monday,276.68929,,,,,2.24448,,,,,789.83197,,,,,,,,
2005-03-01,Tuesday,277.81518,,,,,2.27374,,,,,787.40564,,,,,,,,
2005-03-02,Wednesday,287.33088,,,,,2.35859,,,,,793.16192,,,,,,,,
2005-03-03,Thursday,291.10995,,,,,2.33865,,,,,790.29001,,,,,,,,
2005-03-04,Friday,289.27757,start,0.04590815368326335,-100.0,-100.0,2.30336,start,0.04768186015201076,,,790.05704,start,-0.000923750024232069,100.0,100.0,"{'GC1_Comdty': 0.06708840482641314, 'HO1_Comdty': -0.8165696536078036, 'CL1_Comdty': -1.1816390105578043}",-0.04683190370749542,-0.000923750024232069,-0.04590815368326335
2005-03-05,Saturday,289.27757,,,,,2.30336,,,,,790.05704,,,,,,,,
2005-03-06,Sunday,289.27757,,,,,2.30336,,,,,790.05704,,,,,,,,
2005-03-07,Monday,291.78119,,,,,2.32106,,,,,796.54759,,,,,,,,
2005-03-08,Tuesday,292.22593,,,,,2.35475,,,,,797.10972,,,,,,,,
2005-03-09,Wednesday,292.10434,,,,,2.35943,,,,,797.40023,,,,,,,,
2005-03-10,Thursday,284.77966,,,,,2.31718,,,,,796.16243,,,,,,,,
2005-03-11,Friday,288.61072,start,-0.002305225393036905,-100.0,-100.0,2.36138,start,0.025189288691303123,,,799.76555,start,0.01228836591342814,100.0,100.0,"{'GC1_Comdty': 0.0626524106438236, 'HO1_Comdty': -0.7803706617780539, 'CL1_Comdty': -1.1415249618473864}",0.014593591306465044,0.01228836591342814,0.002305225393036905
2005-03-12,Saturday,288.61072,,,,,2.36138,,,,,799.76555,,,,,,,,
2005-03-13,Sunday,288.61072,,,,,2.36138,,,,,799.76555,,,,,,,,
2005-03-14,Monday,294.229,,,,,2.37421,,,,,798.21933,,,,,,,,
2005-03-15,Tuesday,295.39857,,,,,2.4041,,,,,799.57423,,,,,,,,
2005-03-16,Wednesday,300.12906,,,,,2.44206,,,,,797.11526,,,,,,,,
2005-03-17,Thursday,301.03149,,,,,2.45201,,,,,791.17337,,,,,,,,
2005-03-18,Friday,304.30753,start,0.05438748082538296,-100.0,-100.0,2.43436,start,0.030905656861665562,,,796.35798,start,-0.004260711154662719,100.0,100.0,"{'GC1_Comdty': 0.0715254379554041, 'HO1_Comdty': -0.8103760392156889, 'CL1_Comdty': -1.1798298357070034}",-0.05864819198004568,-0.004260711154662719,-0.05438748082538296
2005-03-19,Saturday,304.30753,,,,,2.43436,,,,,796.35798,,,,,,,,
2005-03-20,Sunday,304.30753,,,,,2.43436,,,,,796.35798,,,,,,,,
2005-03-21,Monday,307.73643,,,,,2.4688,,,,,791.5249,,,,,,,,
2005-03-22,Tuesday,299.36554,,,,,2.42084,,,,,790.01215,,,,,,,,
2005-03-23,Wednesday,292.34153,,,,,2.44088,,,,,791.76474,,,,,,,,
2005-03-24,Thursday,298.68432,,,,,2.47061,,,,,792.63025,,,,,,,,
2005-03-25,Friday,298.68432,start,-0.018478708035913446,-100.0,-100.0,2.47061,start,0.01489097750538143,,,792.63025,start,-0.004680972745447909,100.0,100.0,"{'GC1_Comdty': 0.07169526547543258, 'HO1_Comdty': -0.793664667044493, 'CL1_Comdty': -1.1551511851708198}",0.013797735290465536,-0.004680972745447909,0.018478708035913446
2005-03-26,Saturday,298.68432,,,,,2.47061,,,,,792.63025,,,,,,,,
2005-03-27,Sunday,298.68432,,,,,2.47061,,,,,792.63025,,,,,,,,
2005-03-28,Monday,295.82947,,,,,2.48148,,,,,798.77872,,,,,,,,
2005-03-29,Tuesday,296.2976,,,,,2.49108,,,,,797.38724,,,,,,,,
2005-03-30,Wednesday,292.8537,,,,,2.553,,,,,793.28481,,,,,,,,
2005-03-31,Thursday,300.77853,,,,,2.63647,,,,,796.97313,,,,,,,,
2005-04-01,Friday,313.21933,start,0.048663451767404456,-100.0,-100.0,2.63647,start,0.06713321811212611,,,797.62368,start,0.006299822647444996,100.0,100.0,"{'GC1_Comdty': 0.06623115033948292, 'HO1_Comdty': -0.8416736805388971, 'CL1_Comdty': -1.1510326347433641}",-0.04236362911995946,0.006299822647444996,-0.048663451767404456
2005-04-02,Saturday,313.21933,,,,,2.63647,,,,,797.62368,,,,,,,,
2005-04-03,Sunday,313.21933,,,,,2.63647,,,,,797.62368,,,,,,,,
2005-04-04,Monday,313.35038,,,,,2.61521,,,,,797.29194,,,,,,,,
2005-04-05,Tuesday,307.1029,,,,,2.57393,,,,,796.04062,,,,,,,,
2005-04-06,Wednesday,305.2249,,,,,2.51242,,,,,798.70257,,,,,,,,
2005-04-07,Thursday,295.27344,,,,,2.41633,,,,,796.0217,,,,,,,,
2005-04-08,Friday,289.99414,start,-0.07414992554897552,-100.0,-100.0,2.35928,start,-0.10513679275698189,,,794.11326,start,-0.004401098021563336,100.0,100.0,"{'GC1_Comdty': 0.06627313432975289, 'HO1_Comdty': -0.7322564798795838, 'CL1_Comdty': -1.1175346597272182}",0.06974882752741218,-0.004401098021563336,0.07414992554897552
2005-04-09,Saturday,289.99414,,,,,2.35928,,,,,794.11326,,,,,,,,
2005-04-10,Sunday,289.99414,,,,,2.35928,,,,,794.11326,,,,,,,,
2005-04-11,Monday,290.35949,,,,,2.32928,,,,,792.28553,,,,,,,,
2005-04-12,Tuesday,283.18376,,,,,2.31826,,,,,798.22497,,,,,,,,
2005-04-13,Wednesday,273.93205,,,,,2.27894,,,,,800.51967,,,,,,,,
2005-04-14,Thursday,281.72791,,,,,2.36641,,,,,798.51724,,,,,,,,
2005-04-15,Friday,275.40481,start,-0.05030905107254932,-100.0,-100.0,2.30722,start,-0.02206605405038825,,,792.16157,start,-0.0024576972811157756,100.0,100.0,"{'GC1_Comdty': 0.06210210097177812, 'HO1_Comdty': -0.6870627674783418, 'CL1_Comdty': -1.0528297032410843}",0.04785135379143354,-0.0024576972811157756,0.05030905107254932
2005-04-16,Saturday,275.40481,,,,,2.30722,,,,,792.16157,,,,,,,,
2005-04-17,Sunday,275.40481,,,,,2.30722,,,,,792.16157,,,,,,,,
2005-04-18,Monday,271.25127,,,,,2.25038,,,,,786.65753,,,,,,,,
2005-04-19,Tuesday,281.35339,,,,,2.32752,,,,,795.88794,,,,,,,,
2005-04-20,Wednesday,280.56529,,,,,2.3387,,,,,795.57849,,,,,,,,
2005-04-21,Thursday,282.90498,,,,,2.39023,,,,,795.48499,,,,,,,,
2005-04-22,Friday,288.99432,start,0.04934376418480134,-100.0,-100.0,2.40651,start,0.04303447438909158,,,797.34574,start,0.006544334131230318,100.0,100.0,"{'GC1_Comdty': 0.06598808087953856, 'HO1_Comdty': -0.6744009999310541, 'CL1_Comdty': -1.0395943831864711}",-0.04279943005357102,0.006544334131230318,-0.04934376418480134
2005-04-23,Saturday,288.99432,,,,,2.40651,,,,,797.34574,,,,,,,,
2005-04-24,Sunday,288.99432,,,,,2.40651,,,,,797.34574,,,,,,,,
2005-04-25,Monday,285.9905,,,,,2.37504,,,,,801.28267,,,,,,,,
2005-04-26,Tuesday,284.31413,,,,,2.36126,,,,,807.91291,,,,,,,,
2005-04-27,Wednesday,271.13727,,,,,2.31167,,,,,800.10321,,,,,,,,
2005-04-28,Thursday,272.22878,,,,,2.33688,,,,,797.70522,,,,,,,,
2005-04-29,Friday,261.16418,start,-0.09629995496105262,-100.0,-100.0,2.25138,start,-0.06446264507523333,,,803.65463,start,0.007912364340217106,100.0,100.0,"{'GC1_Comdty': 0.06348428567378822, 'HO1_Comdty': -0.6289532566679646, 'CL1_Comdty': -0.9832938676969669}",0.10421231930126973,0.007912364340217106,0.09629995496105262
2005-04-30,Saturday,261.16418,,,,,2.25138,,,,,803.65463,,,,,,,,
2005-05-01,Sunday,261.16418,,,,,2.25138,,,,,803.65463,,,,,,,,
2005-05-02,Monday,269.15031,,,,,2.25138,,,,,798.32644,,,,,,,,
2005-05-03,Tuesday,261.03379,,,,,2.20437,,,,,791.28266,,,,,,,,
2005-05-04,Wednesday,263.53869,,,,,2.22587,,,,,793.07819,,,,,,,,
2005-05-05,Thursday,267.42025,,,,,2.21101,,,,,794.96852,,,,,,,,
2005-05-06,Friday,270.61928,start,0.03620366315166198,-100.0,-100.0,2.21227,start,-0.017371567660723633,,,795.34645,start,-0.010337998052720723,100.0,100.0,"{'GC1_Comdty': 0.0666140421464263, 'HO1_Comdty': -0.5490652601335039, 'CL1_Comdty': -0.9454766110293942}",-0.0465416612043827,-0.010337998052720723,-0.03620366315166198
2005-05-07,Saturday,270.61928,,,,,2.21227,,,,,795.34645,,,,,,,,
2005-05-08,Sunday,270.61928,,,,,2.21227,,,,,795.34645,,,,,,,,
2005-05-09,Monday,276.57657,,,,,2.22856,,,,,796.13843,,,,,,,,
2005-05-10,Tuesday,275.59604,,,,,2.23343,,,,,794.56341,,,,,,,,
2005-05-11,Wednesday,267.95543,,,,,2.16935,,,,,797.34183,,,,,,,,
2005-05-12,Thursday,260.22788,,,,,2.15301,,,,,794.09626,,,,,,,,
2005-05-13,Friday,262.61914,start,-0.029562343082133645,-100.0,-100.0,2.15238,start,-0.027071740791133187,,,796.41313,start,0.0013411513938360062,100.0,100.0,"{'GC1_Comdty': 0.06716424926523454, 'HO1_Comdty': -0.5016294238894343, 'CL1_Comdty': -0.902094905778365}",0.030903494475969653,0.0013411513938360062,0.029562343082133645
2005-05-14,Saturday,262.61914,,,,,2.15238,,,,,796.41313,,,,,,,,
2005-05-15,Sunday,262.61914,,,,,2.15238,,,,,796.41313,,,,,,,,
2005-05-16,Monday,261.69561,,,,,2.11612,,,,,791.94778,,,,,,,,
2005-05-17,Tuesday,263.31,,,,,2.15046,,,,,791.91863,,,,,,,,
2005-05-18,Wednesday,253.62438,,,,,2.12223,,,,,794.51038,,,,,,,,
2005-05-19,Thursday,252.86615,,,,,2.16575,,,,,795.6266,,,,,,,,
2005-05-20,Friday,254.54983,start,-0.03072628293581355,-100.0,-100.0,2.16486,start,0.005798232654085267,,,797.06238,start,0.0008152175994385454,100.0,100.0,"{'GC1_Comdty': 0.06477242966111413, 'HO1_Comdty': -0.4849321609632748, 'CL1_Comdty': -0.8569285510294132}",0.03154150053525209,0.0008152175994385454,0.03072628293581355
2005-05-21,Saturday,254.54983,,,,,2.16486,,,,,797.06238,,,,,,,,
2005-05-22,Sunday,254.54983,,,,,2.16486,,,,,797.06238,,,,,,,,
2005-05-23,Monday,256.86402,,,,,2.16061,,,,,794.44012,,,,,,,,
2005-05-24,Tuesday,259.1077,,,,,2.18963,,,,,794.67307,,,,,,,,
2005-05-25,Wednesday,265.05538,,,,,2.24731,,,,,794.30084,,,,,,,,
2005-05-26,Thursday,267.41695,,,,,2.29757,,,,,799.18578,,,,,,,,
2005-05-27,Friday,270.45787,start,0.06249479718764703,-100.0,-100.0,2.2821,start,0.054155926942157824,,,798.60341,start,0.0019333869451975537,100.0,100.0,"{'GC1_Comdty': 0.05961646833762084, 'HO1_Comdty': -0.5215145307935893, 'CL1_Comdty': -0.8969056967070366}",-0.06056141024244947,0.0019333869451975537,-0.06249479718764703
